UNIT	ENTRIESn_hourly
R550	286.0
R550	163.0
R550	371.0
R550	52.0
R550	65.0
R550	36.0
R550	8.0
R550	2.0
R550	440.0
R550	0.0
R550	13.0
R550	138.0
R550	28.0
R550	44.0
R550	5.0
R550	35.0
R550	398.0
R550	138.0
R550	21.0
R550	2.0
R550	15.0
R550	46.0
R550	2.0
R550	133.0
R550	1.0
R550	10.0
R550	98.0
R550	0.0
R550	3.0
R550	24.0
R550	274.0
R550	1.0
R550	10.0
R550	84.0
R550	112.0
R550	16.0
R550	62.0
R550	430.0
R550	71.0
R550	262.0
R550	124.0
R550	440.0
R550	46.0
R550	30.0
R550	20.0
R550	5.0
R550	0.0
R550	0.0
R550	98.0
R550	6.0
R550	21.0
R550	19.0
R550	9.0
R550	258.0
R550	62.0
R550	1.0
R550	0.0
R550	5.0
R550	9.0
R550	1.0
R550	9.0
R550	38.0
R550	0.0
R550	4.0
R551	12.0
R551	59.0
R551	36.0
R551	7.0
R551	92.0
R551	26.0
R551	25.0
R551	6.0
R551	29.0
R551	0.0
R551	7.0
R551	0.0
R551	15.0
R551	21.0
R551	14.0
R551	10.0
R551	9.0
R551	6.0
R551	2.0
R551	0.0
R551	16.0
R551	2.0
R551	2.0
R551	11.0
R551	2.0
R551	40.0
R551	28.0
R551	98.0
R551	0.0
R551	27.0
R551	5.0
R551	81.0
R551	181.0
R551	218.0
R551	331.0
R551	273.0
R551	108.0
R551	186.0
R551	93.0
R551	406.0
R551	201.0
R551	184.0
R551	189.0
R551	805.0
R551	436.0
R551	766.0
R551	486.0
R551	13.0
R551	294.0
R551	42.0
R551	569.0
R551	407.0
R551	375.0
R551	359.0
R551	336.0
R551	138.0
R551	220.0
R551	107.0
R551	376.0
R551	177.0
R551	137.0
R551	111.0
R551	366.0
R551	147.0
R551	211.0
R551	99.0
R551	10.0
R551	9.0
R551	126.0
R551	82.0
R551	168.0
R551	297.0
R551	138.0
R551	100.0
R551	90.0
R551	35.0
R551	199.0
R551	110.0
R551	59.0
R551	85.0
R551	171.0
R551	238.0
R551	186.0
R551	7.0
R551	14.0
R551	189.0
R551	121.0
R551	601.0
R551	238.0
R551	348.0
R551	161.0
R551	98.0
R551	104.0
R551	59.0
R551	101.0
R551	62.0
R551	214.0
R551	88.0
R551	241.0
R551	61.0
R551	161.0
R551	43.0
R551	4.0
R551	5.0
R552	0.0
R552	184.0
R552	3.0
R552	107.0
R552	39.0
R552	3.0
R552	48.0
R552	87.0
R552	23.0
R552	22.0
R552	9.0
R552	86.0
R552	9.0
R552	9.0
R552	36.0
R552	14.0
R552	11.0
R552	17.0
R552	26.0
R552	0.0
R552	3.0
R552	0.0
R552	21.0
R552	0.0
R552	72.0
R552	13.0
R552	10.0
R552	2.0
R552	2.0
R552	111.0
R552	70.0
R552	6.0
R552	18.0
R552	413.0
R552	66.0
R552	24.0
R552	327.0
R552	140.0
R552	173.0
R552	302.0
R552	445.0
R552	8.0
R552	93.0
R552	0.0
R552	1134.0
R552	103.0
R552	939.0
R552	259.0
R552	24.0
R552	1684.0
R552	1250.0
R552	66.0
R552	112.0
R552	1357.0
R552	417.0
R552	119.0
R552	555.0
R552	272.0
R552	480.0
R552	10.0
R552	161.0
R552	0.0
R552	142.0
R552	11.0
R552	532.0
R552	1077.0
R552	160.0
R552	45.0
R552	20.0
R552	470.0
R552	161.0
R552	72.0
R552	124.0
R552	712.0
R552	1665.0
R552	221.0
R552	714.0
R552	884.0
R552	28.0
R552	128.0
R552	0.0
R552	138.0
R552	959.0
R552	201.0
R552	33.0
R552	758.0
R552	336.0
R552	89.0
R552	44.0
R552	462.0
R552	126.0
R552	237.0
R552	80.0
R552	661.0
R552	502.0
R552	168.0
R552	187.0
R552	187.0
R552	12.0
R552	156.0
R552	0.0
R552	1056.0
R552	100.0
R552	327.0
R552	143.0
R552	9.0
R552	391.0
R552	187.0
R552	149.0
R552	31.0
R552	25.0
R552	203.0
R552	37.0
R001	1798.0
R001	203.0
R001	800.0
R001	2393.0
R001	4524.0
R001	4264.0
R002	674.0
R002	34.0
R002	2.0
R002	0.0
R002	0.0
R002	4.0
R003	93.0
R003	16.0
R003	347.0
R003	228.0
R003	146.0
R004	225.0
R004	48.0
R004	952.0
R004	473.0
R004	340.0
R005	269.0
R005	34.0
R005	1126.0
R005	23.0
R005	18.0
R005	56.0
R005	118.0
R005	216.0
R005	338.0
R006	419.0
R006	100.0
R006	42.0
R006	0.0
R006	0.0
R006	104.0
R006	161.0
R006	102.0
R006	443.0
R006	625.0
R006	714.0
R007	159.0
R007	43.0
R007	659.0
R007	300.0
R007	263.0
R008	195.0
R008	16.0
R008	102.0
R008	469.0
R008	373.0
R008	265.0
R009	233.0
R009	55.0
R009	31.0
R009	39.0
R009	400.0
R009	363.0
R009	260.0
R010	8189.0
R010	1986.0
R010	1582.0
R010	4397.0
R010	7568.0
R010	7269.0
R011	7049.0
R011	867.0
R011	1159.0
R011	7589.0
R011	7733.0
R011	8040.0
R012	6999.0
R012	1566.0
R012	803.0
R012	5028.0
R012	8044.0
R012	8630.0
R013	2238.0
R013	884.0
R013	266.0
R013	1126.0
R013	1734.0
R013	1904.0
R014	2023.0
R014	203.0
R014	461.0
R014	1904.0
R014	3956.0
R014	4257.0
R015	1083.0
R015	59.0
R015	136.0
R015	720.0
R015	12.0
R015	1785.0
R015	1347.0
R016	785.0
R016	156.0
R016	89.0
R016	298.0
R016	561.0
R016	637.0
R017	3535.0
R017	726.0
R017	307.0
R017	1439.0
R017	2672.0
R017	3106.0
R018	7073.0
R018	1092.0
R018	473.0
R018	12195.0
R018	13854.0
R018	8468.0
R019	1625.0
R019	225.0
R019	1429.0
R019	108.0
R019	151.0
R019	169.0
R019	157.0
R019	1295.0
R019	1429.0
R019	3128.0
R020	6987.0
R020	1766.0
R020	361.0
R020	1423.0
R020	3682.0
R020	6325.0
R021	9096.0
R021	1879.0
R021	222.0
R021	1350.0
R021	2912.0
R021	4602.0
R022	25843.0
R022	2387.0
R022	306.0
R022	4389.0
R022	11459.0
R022	15958.0
R023	6622.0
R023	1354.0
R023	546.0
R023	3950.0
R023	6788.0
R023	8774.0
R024	2609.0
R024	658.0
R024	187.0
R024	4319.0
R024	3498.0
R024	3290.0
R025	3928.0
R025	707.0
R025	1003.0
R025	5923.0
R025	5362.0
R025	4885.0
R027	1545.0
R027	257.0
R027	60.0
R027	1170.0
R027	1793.0
R027	1991.0
R028	1001.0
R028	161.0
R028	774.0
R028	1950.0
R028	3180.0
R028	2579.0
R029	4426.0
R029	883.0
R029	712.0
R029	2815.0
R029	5987.0
R029	6623.0
R030	1911.0
R030	427.0
R030	112.0
R030	1303.0
R030	2235.0
R030	2549.0
R031	3942.0
R031	838.0
R031	142.0
R031	2002.0
R031	4227.0
R031	5819.0
R032	3355.0
R032	635.0
R032	310.0
R032	0.0
R032	1254.0
R032	2224.0
R032	3556.0
R033	17309.0
R033	7826.0
R033	654.0
R033	6084.0
R033	9335.0
R033	15834.0
R034	1024.0
R034	238.0
R034	1367.0
R034	1523.0
R034	1354.0
R035	8374.0
R035	348.0
R035	554.0
R035	2493.0
R035	2886.0
R035	2478.0
R036	598.0
R036	110.0
R036	1029.0
R036	917.0
R036	691.0
R037	866.0
R037	143.0
R037	109.0
R037	1033.0
R037	1064.0
R037	995.0
R038	172.0
R038	49.0
R038	26.0
R038	226.0
R038	183.0
R038	176.0
R039	779.0
R039	1060.0
R039	1057.0
R039	1003.0
R040	971.0
R040	146.0
R040	9.0
R040	1881.0
R040	1842.0
R040	1480.0
R041	1576.0
R041	245.0
R041	51.0
R041	1283.0
R041	2558.0
R041	3217.0
R042	501.0
R042	102.0
R042	539.0
R042	1609.0
R042	161.0
R042	165.0
R042	1687.0
R043	206.0
R043	112.0
R043	50.0
R043	21.0
R043	10.0
R043	0.0
R043	10.0
R043	44.0
R043	93.0
R043	133.0
R043	202.0
R043	338.0
R043	417.0
R043	416.0
R043	526.0
R043	470.0
R043	548.0
R043	600.0
R043	598.0
R043	642.0
R043	427.0
R043	298.0
R043	241.0
R043	175.0
R044	3018.0
R044	558.0
R044	158.0
R044	1840.0
R044	3655.0
R044	11.0
R044	4334.0
R045	705.0
R045	7.0
R045	361.0
R045	1462.0
R045	1586.0
R045	1476.0
R046	7114.0
R046	1642.0
R046	27.0
R046	6715.0
R046	8803.0
R046	9899.0
R047	2526.0
R047	418.0
R047	500.0
R047	1782.0
R047	2961.0
R047	2642.0
R048	1041.0
R048	165.0
R048	194.0
R048	487.0
R048	659.0
R048	763.0
R049	2374.0
R049	587.0
R049	170.0
R049	1796.0
R049	2531.0
R049	2938.0
R050	2949.0
R050	526.0
R050	241.0
R050	1668.0
R050	3702.0
R050	4742.0
R051	5775.0
R051	1000.0
R051	570.0
R051	2208.0
R051	5133.0
R051	7237.0
R052	1047.0
R052	393.0
R052	1406.0
R052	1137.0
R052	1330.0
R053	2727.0
R053	318.0
R053	1147.0
R053	3180.0
R053	3764.0
R053	3271.0
R054	1496.0
R054	217.0
R054	13.0
R054	462.0
R054	985.0
R054	1484.0
R055	6950.0
R055	936.0
R055	72.0
R055	2871.0
R055	109.0
R055	213.0
R055	2807.0
R055	5.0
R055	21758.0
R056	1518.0
R056	278.0
R056	163.0
R056	875.0
R056	1514.0
R056	1863.0
R057	4906.0
R057	1004.0
R057	584.0
R057	3169.0
R057	5450.0
R057	6767.0
R058	552.0
R058	123.0
R058	3.0
R058	554.0
R058	704.0
R058	678.0
R059	660.0
R059	83.0
R059	90.0
R059	980.0
R059	1265.0
R059	1311.0
R060	386.0
R060	55.0
R060	84.0
R060	688.0
R060	1223.0
R060	925.0
R061	531.0
R061	135.0
R061	832.0
R061	764.0
R061	626.0
R062	2561.0
R062	493.0
R062	870.0
R062	52.0
R062	4622.0
R062	4277.0
R062	3495.0
R063	814.0
R063	130.0
R063	1558.0
R063	1290.0
R063	971.0
R064	488.0
R064	120.0
R064	1293.0
R064	873.0
R064	624.0
R065	565.0
R065	102.0
R065	110.0
R065	1122.0
R065	1046.0
R065	766.0
R066	225.0
R066	46.0
R066	405.0
R066	432.0
R066	323.0
R067	597.0
R067	162.0
R067	1145.0
R067	923.0
R067	717.0
R068	315.0
R068	85.0
R068	729.0
R068	522.0
R068	440.0
R069	653.0
R069	232.0
R069	1390.0
R069	1072.0
R069	868.0
R070	1091.0
R070	452.0
R070	379.0
R070	1033.0
R070	1236.0
R070	1230.0
R079	7291.0
R079	113.0
R079	330.0
R079	1668.0
R079	4930.0
R079	4274.0
R080	4064.0
R080	977.0
R080	317.0
R080	2302.0
R080	4050.0
R080	5263.0
R081	4951.0
R081	1220.0
R081	287.0
R081	2241.0
R081	3322.0
R081	4902.0
R082	1585.0
R082	290.0
R082	111.0
R082	1307.0
R082	1698.0
R082	1870.0
R083	2591.0
R083	599.0
R083	148.0
R083	1487.0
R083	3432.0
R083	3899.0
R084	14255.0
R084	2532.0
R084	929.0
R084	4530.0
R084	8574.0
R084	804.0
R084	12581.0
R084	316.0
R085	3289.0
R085	1097.0
R085	151.0
R085	1163.0
R085	0.0
R085	2478.0
R085	3788.0
R086	3049.0
R086	500.0
R086	46.0
R086	925.0
R086	4467.0
R086	7381.0
R087	694.0
R087	111.0
R087	12.0
R087	558.0
R087	1232.0
R087	1283.0
R088	200.0
R088	8.0
R088	75.0
R088	693.0
R088	1592.0
R088	1337.0
R089	290.0
R089	42.0
R089	17.0
R089	199.0
R089	322.0
R089	352.0
R090	226.0
R090	74.0
R090	422.0
R090	221.0
R090	206.0
R091	767.0
R091	252.0
R091	1302.0
R091	1017.0
R091	877.0
R092	1255.0
R092	297.0
R092	0.0
R092	2621.0
R092	2371.0
R092	1745.0
R093	1418.0
R093	298.0
R093	3074.0
R093	2406.0
R093	1731.0
R094	1312.0
R094	387.0
R094	207.0
R094	3001.0
R094	2465.0
R094	2160.0
R095	1458.0
R095	353.0
R095	294.0
R095	3287.0
R095	3067.0
R095	2140.0
R096	1797.0
R096	281.0
R096	154.0
R096	2664.0
R096	2539.0
R096	2720.0
R097	1665.0
R097	316.0
R097	874.0
R097	8333.0
R097	4241.0
R097	3010.0
R098	1461.0
R098	185.0
R098	903.0
R098	2557.0
R098	2643.0
R098	2043.0
R099	1455.0
R099	284.0
R099	366.0
R099	1534.0
R099	2127.0
R099	2100.0
R100	438.0
R100	64.0
R100	45.0
R100	420.0
R100	566.0
R100	613.0
R101	6145.0
R101	442.0
R101	365.0
R101	4409.0
R101	4071.0
R101	3349.0
R102	3881.0
R102	932.0
R102	521.0
R102	4022.0
R102	5200.0
R102	5222.0
R103	1107.0
R103	545.0
R103	946.0
R103	2612.0
R103	2386.0
R103	2128.0
R104	811.0
R104	146.0
R104	408.0
R104	2343.0
R104	1722.0
R104	1295.0
R105	4380.0
R105	1784.0
R105	110.0
R105	2125.0
R105	3584.0
R105	4370.0
R106	645.0
R106	112.0
R106	1705.0
R106	1229.0
R106	893.0
R107	496.0
R107	92.0
R107	353.0
R107	707.0
R107	841.0
R107	662.0
R108	3184.0
R108	696.0
R108	237.0
R108	2596.0
R108	3873.0
R108	3945.0
R109	716.0
R109	197.0
R109	982.0
R109	1360.0
R109	1539.0
R109	1259.0
R110	1166.0
R110	217.0
R110	1375.0
R110	2634.0
R110	2743.0
R110	2288.0
R111	3425.0
R111	973.0
R111	131.0
R111	1949.0
R111	3061.0
R111	3555.0
R112	1188.0
R112	213.0
R112	161.0
R112	2372.0
R112	2269.0
R112	1951.0
R113	1487.0
R113	322.0
R113	336.0
R113	973.0
R113	1685.0
R113	1414.0
R114	823.0
R114	48.0
R114	433.0
R114	1101.0
R114	971.0
R114	737.0
R115	652.0
R115	90.0
R115	82.0
R115	1962.0
R115	1447.0
R115	1197.0
R116	3802.0
R116	993.0
R116	262.0
R116	1645.0
R116	2237.0
R116	3282.0
R117	626.0
R117	128.0
R117	1395.0
R117	1228.0
R117	1059.0
R118	1414.0
R118	153.0
R118	246.0
R118	1159.0
R118	3011.0
R118	3166.0
R119	1388.0
R119	248.0
R119	224.0
R119	2436.0
R119	2387.0
R119	2122.0
R120	966.0
R120	229.0
R120	475.0
R120	2840.0
R120	1878.0
R120	1368.0
R121	884.0
R121	246.0
R121	110.0
R121	1674.0
R121	1395.0
R121	1474.0
R122	1309.0
R122	211.0
R122	173.0
R122	5281.0
R122	2816.0
R122	2256.0
R123	1295.0
R123	306.0
R123	131.0
R123	2333.0
R123	2170.0
R123	1725.0
R124	363.0
R124	79.0
R124	770.0
R124	737.0
R124	500.0
R125	360.0
R125	1.0
R125	0.0
R125	1.0
R125	0.0
R125	0.0
R126	3718.0
R126	190.0
R126	227.0
R126	22.0
R126	2499.0
R126	2377.0
R126	1814.0
R127	3018.0
R127	590.0
R127	471.0
R127	2065.0
R127	49.0
R127	25.0
R127	37.0
R127	116.0
R127	3219.0
R127	0.0
R127	1.0
R127	16.0
R127	23.0
R127	3340.0
R128	647.0
R128	80.0
R128	610.0
R128	794.0
R128	681.0
R128	517.0
R129	2743.0
R129	143.0
R129	395.0
R129	1299.0
R129	1900.0
R129	1770.0
R130	203.0
R130	46.0
R130	346.0
R130	470.0
R130	427.0
R130	349.0
R131	2202.0
R131	332.0
R131	399.0
R131	1288.0
R131	1961.0
R131	1639.0
R132	2852.0
R132	502.0
R132	1856.0
R132	3227.0
R132	4375.0
R132	4107.0
R133	553.0
R133	118.0
R133	875.0
R133	1338.0
R133	1401.0
R133	1100.0
R134	148.0
R134	168.0
R134	178.0
R134	299.0
R134	323.0
R134	144.0
R135	427.0
R135	111.0
R135	894.0
R135	991.0
R135	1089.0
R135	819.0
R136	700.0
R136	174.0
R136	1067.0
R136	1897.0
R136	1705.0
R136	1319.0
R137	1693.0
R137	215.0
R137	908.0
R137	1357.0
R137	1690.0
R137	1385.0
R138	8489.0
R138	3184.0
R138	995.0
R138	2813.0
R138	6006.0
R138	7310.0
R139	2125.0
R139	474.0
R139	142.0
R139	892.0
R139	2080.0
R139	2751.0
R140	956.0
R140	110.0
R140	1.0
R140	452.0
R140	2.0
R140	813.0
R140	1153.0
R140	698.0
R141	1859.0
R141	335.0
R141	1700.0
R141	3700.0
R141	3153.0
R141	3982.0
R142	3205.0
R142	1350.0
R142	1089.0
R142	2615.0
R142	6.0
R142	3271.0
R142	3305.0
R143	4575.0
R143	356.0
R143	531.0
R143	1207.0
R143	1754.0
R143	1443.0
R144	1636.0
R144	163.0
R144	1029.0
R144	2780.0
R144	3066.0
R144	2542.0
R145	549.0
R145	140.0
R145	621.0
R145	751.0
R145	1566.0
R146	631.0
R146	181.0
R146	1104.0
R146	1278.0
R146	1487.0
R146	1041.0
R147	1225.0
R147	256.0
R147	2049.0
R147	3140.0
R147	2818.0
R147	2379.0
R148	565.0
R148	108.0
R148	727.0
R148	1113.0
R148	1259.0
R148	1024.0
R149	500.0
R149	96.0
R149	1114.0
R149	1688.0
R149	1631.0
R149	1110.0
R150	269.0
R150	55.0
R150	821.0
R150	1324.0
R150	1128.0
R150	846.0
R151	1948.0
R151	451.0
R151	1294.0
R151	2009.0
R151	5852.0
R151	8305.0
R152	1814.0
R152	190.0
R152	1160.0
R152	1324.0
R152	1505.0
R152	1275.0
R153	1353.0
R153	271.0
R153	1148.0
R153	2318.0
R153	2344.0
R153	1942.0
R154	555.0
R154	163.0
R154	1225.0
R154	1274.0
R154	1510.0
R154	978.0
R155	484.0
R155	121.0
R155	1046.0
R155	1071.0
R155	1112.0
R155	771.0
R156	356.0
R156	89.0
R156	806.0
R156	956.0
R156	967.0
R156	635.0
R157	711.0
R157	117.0
R157	1032.0
R157	855.0
R157	701.0
R157	1324.0
R158	768.0
R158	567.0
R158	3028.0
R158	3697.0
R158	2943.0
R158	1865.0
R159	893.0
R159	107.0
R159	284.0
R159	1198.0
R159	1571.0
R159	1431.0
R160	2805.0
R160	777.0
R160	298.0
R160	1097.0
R160	2053.0
R160	2242.0
R161	1017.0
R161	171.0
R161	1171.0
R161	1042.0
R161	1209.0
R161	904.0
R161	863.0
R161	0.0
R163	3814.0
R163	879.0
R163	166.0
R163	1110.0
R163	1855.0
R163	4382.0
R164	3115.0
R164	315.0
R164	408.0
R164	1994.0
R164	3572.0
R164	3397.0
R165	73.0
R165	15.0
R165	181.0
R165	111.0
R165	123.0
R165	128.0
R166	1964.0
R166	357.0
R166	454.0
R166	2322.0
R166	3091.0
R166	3518.0
R167	2191.0
R167	359.0
R167	609.0
R167	2197.0
R167	3096.0
R167	2965.0
R168	4727.0
R168	552.0
R168	1752.0
R168	5200.0
R168	5632.0
R168	5908.0
R169	1086.0
R169	249.0
R169	1168.0
R169	2198.0
R169	2297.0
R169	1754.0
R170	19330.0
R170	4125.0
R170	2329.0
R170	8955.0
R170	20909.0
R170	22179.0
R171	720.0
R171	127.0
R171	309.0
R171	1304.0
R171	1448.0
R171	1323.0
R172	2329.0
R172	165.0
R172	212.0
R172	157.0
R172	1736.0
R172	1825.0
R172	2939.0
R173	2744.0
R173	124.0
R173	942.0
R173	1756.0
R173	1630.0
R173	1253.0
R174	10597.0
R174	61.0
R174	709.0
R174	1657.0
R174	2354.0
R174	1285.0
R175	5975.0
R175	2313.0
R175	1056.0
R175	3255.0
R175	6598.0
R175	7360.0
R176	2635.0
R176	464.0
R176	436.0
R176	1644.0
R176	2315.0
R176	2235.0
R177	1872.0
R177	154.0
R177	733.0
R177	2160.0
R177	3400.0
R177	3254.0
R178	3279.0
R178	413.0
R178	950.0
R178	3454.0
R178	5276.0
R178	5377.0
R179	8000.0
R179	1344.0
R179	610.0
R179	5800.0
R179	10003.0
R179	10813.0
R180	1217.0
R180	196.0
R180	1173.0
R180	2176.0
R180	2577.0
R180	2083.0
R181	1323.0
R181	299.0
R181	518.0
R181	1921.0
R181	2043.0
R181	1727.0
R182	1407.0
R182	246.0
R182	1275.0
R182	2475.0
R182	3179.0
R182	2884.0
R183	483.0
R183	99.0
R183	16.0
R183	969.0
R183	677.0
R183	638.0
R184	589.0
R184	106.0
R184	1734.0
R184	1294.0
R184	936.0
R185	1079.0
R185	107.0
R185	774.0
R185	1332.0
R185	1353.0
R185	1036.0
R186	2742.0
R186	103.0
R186	12.0
R186	667.0
R186	1402.0
R186	1314.0
R187	844.0
R187	90.0
R187	201.0
R187	1085.0
R187	2997.0
R187	2758.0
R188	3262.0
R188	1001.0
R188	211.0
R188	2132.0
R188	2774.0
R188	3269.0
R189	2375.0
R189	1271.0
R189	103.0
R189	946.0
R189	1588.0
R189	2296.0
R190	1760.0
R190	430.0
R190	297.0
R190	1422.0
R190	2278.0
R190	2486.0
R191	1261.0
R191	169.0
R191	675.0
R191	2192.0
R191	2210.0
R191	1970.0
R192	1357.0
R192	206.0
R192	544.0
R192	2131.0
R192	2558.0
R192	2102.0
R193	835.0
R193	163.0
R193	1097.0
R193	1959.0
R193	1937.0
R193	1379.0
R194	2012.0
R194	706.0
R194	58.0
R194	1107.0
R194	1632.0
R194	2210.0
R195	2170.0
R195	438.0
R195	1713.0
R195	3082.0
R195	3926.0
R195	3017.0
R196	994.0
R196	196.0
R196	0.0
R196	1794.0
R196	2020.0
R196	1793.0
R197	1440.0
R197	180.0
R197	1238.0
R197	1920.0
R197	1879.0
R197	1600.0
R198	2130.0
R198	430.0
R198	3482.0
R198	3167.0
R198	2732.0
R199	694.0
R199	170.0
R199	264.0
R199	885.0
R199	972.0
R199	808.0
R200	813.0
R200	178.0
R200	0.0
R200	2166.0
R200	1544.0
R200	1187.0
R201	10859.0
R201	168.0
R201	1930.0
R201	2873.0
R201	4242.0
R201	5082.0
R202	5185.0
R202	169.0
R202	297.0
R202	2597.0
R202	2767.0
R202	2313.0
R203	1269.0
R203	0.0
R203	0.0
R203	0.0
R203	0.0
R203	0.0
R204	814.0
R204	151.0
R204	224.0
R204	2399.0
R204	1671.0
R204	1225.0
R205	1386.0
R205	368.0
R205	64.0
R205	1842.0
R205	1574.0
R205	1545.0
R206	1623.0
R206	319.0
R206	657.0
R206	1840.0
R206	2672.0
R206	2471.0
R207	1636.0
R207	436.0
R207	108.0
R207	2338.0
R207	2276.0
R207	1878.0
R208	1487.0
R208	273.0
R208	750.0
R208	5138.0
R208	2609.0
R208	2274.0
R209	500.0
R209	92.0
R209	1248.0
R209	975.0
R209	704.0
R210	391.0
R210	70.0
R210	10.0
R210	898.0
R210	598.0
R210	459.0
R211	7221.0
R211	100.0
R211	653.0
R211	2448.0
R211	2655.0
R211	1957.0
R212	932.0
R212	177.0
R212	258.0
R212	2767.0
R212	1899.0
R212	1540.0
R213	544.0
R213	110.0
R213	1943.0
R213	1393.0
R213	968.0
R214	284.0
R214	42.0
R214	1002.0
R214	830.0
R214	546.0
R215	1065.0
R215	127.0
R215	275.0
R215	2006.0
R215	1870.0
R215	1681.0
R216	384.0
R216	80.0
R216	208.0
R216	910.0
R216	823.0
R216	589.0
R217	1140.0
R217	241.0
R217	70.0
R217	737.0
R217	1311.0
R217	1627.0
R218	2668.0
R218	96.0
R218	1265.0
R218	2926.0
R218	847.0
R218	2469.0
R219	476.0
R219	41.0
R219	167.0
R219	1524.0
R219	1211.0
R219	855.0
R220	1095.0
R220	263.0
R220	293.0
R220	1000.0
R220	1419.0
R220	1398.0
R221	911.0
R221	183.0
R221	2478.0
R221	1523.0
R221	1342.0
R222	928.0
R222	268.0
R222	2083.0
R222	2545.0
R222	2734.0
R222	1626.0
R223	1382.0
R223	346.0
R223	679.0
R223	3439.0
R223	2797.0
R223	2390.0
R224	640.0
R224	122.0
R224	716.0
R224	937.0
R224	829.0
R225	457.0
R225	60.0
R225	1.0
R225	260.0
R225	624.0
R225	794.0
R226	438.0
R226	66.0
R226	998.0
R226	771.0
R226	587.0
R227	629.0
R227	95.0
R227	105.0
R227	952.0
R227	1645.0
R227	1617.0
R228	419.0
R228	57.0
R228	351.0
R228	1069.0
R228	914.0
R228	692.0
R229	182.0
R229	19.0
R229	610.0
R229	435.0
R229	294.0
R230	233.0
R230	43.0
R230	390.0
R230	103.0
R230	545.0
R230	542.0
R230	395.0
R231	758.0
R231	275.0
R231	47.0
R231	950.0
R231	1077.0
R231	982.0
R232	613.0
R232	87.0
R232	1953.0
R232	1367.0
R232	1082.0
R233	637.0
R233	97.0
R233	237.0
R233	1777.0
R233	1422.0
R233	1014.0
R234	189.0
R234	21.0
R234	94.0
R234	100.0
R234	236.0
R234	208.0
R234	546.0
R235	4168.0
R235	1363.0
R235	999.0
R235	3671.0
R235	5388.0
R235	6244.0
R236	984.0
R236	0.0
R236	0.0
R236	0.0
R236	0.0
R236	1.0
R237	466.0
R237	95.0
R237	1346.0
R237	906.0
R237	719.0
R238	2194.0
R238	727.0
R238	124.0
R238	2215.0
R238	2527.0
R238	2704.0
R239	707.0
R239	174.0
R239	204.0
R239	1069.0
R239	1258.0
R239	1003.0
R240	3643.0
R240	621.0
R240	304.0
R240	2950.0
R240	5205.0
R240	6377.0
R241	437.0
R241	35.0
R241	201.0
R241	478.0
R241	736.0
R241	1353.0
R242	275.0
R242	449.0
R242	798.0
R242	741.0
R243	878.0
R243	199.0
R243	2322.0
R243	1595.0
R243	1376.0
R244	4674.0
R244	179.0
R244	229.0
R244	2370.0
R244	1874.0
R244	1462.0
R246	354.0
R246	50.0
R246	54.0
R246	941.0
R246	828.0
R246	594.0
R247	122.0
R247	21.0
R247	326.0
R247	199.0
R247	153.0
R248	4390.0
R248	1453.0
R248	652.0
R248	2514.0
R248	3311.0
R248	3467.0
R249	1094.0
R249	1.0
R249	0.0
R249	0.0
R249	0.0
R250	730.0
R250	0.0
R250	0.0
R250	1.0
R250	0.0
R250	0.0
R251	826.0
R251	78.0
R251	828.0
R251	1133.0
R251	1063.0
R252	928.0
R252	144.0
R252	82.0
R252	673.0
R252	1181.0
R252	1429.0
R253	435.0
R253	81.0
R253	157.0
R253	1107.0
R253	817.0
R253	673.0
R254	1364.0
R254	174.0
R254	1452.0
R254	3681.0
R254	3165.0
R254	2439.0
R255	292.0
R255	59.0
R255	1289.0
R255	910.0
R255	559.0
R256	769.0
R256	272.0
R256	199.0
R256	1066.0
R256	1158.0
R256	1123.0
R257	1392.0
R257	232.0
R257	293.0
R257	2038.0
R257	2357.0
R257	2142.0
R258	1491.0
R258	355.0
R258	1714.0
R258	3937.0
R259	682.0
R259	115.0
R259	1.0
R259	1406.0
R259	1314.0
R259	1233.0
R260	39380.0
R260	170.0
R260	551.0
R260	1279.0
R260	1897.0
R260	1708.0
R261	1045.0
R261	139.0
R261	270.0
R261	2327.0
R261	1880.0
R261	1508.0
R262	299.0
R262	39.0
R262	831.0
R262	698.0
R262	416.0
R263	217.0
R263	27.0
R263	6.0
R263	11.0
R263	220.0
R263	194.0
R263	0.0
R263	35.0
R263	0.0
R263	143.0
R264	225.0
R264	50.0
R264	55.0
R264	636.0
R264	600.0
R264	633.0
R265	892.0
R265	0.0
R265	0.0
R265	0.0
R265	0.0
R265	0.0
R266	553.0
R266	9.0
R266	0.0
R266	6.0
R266	1.0
R266	6.0
R267	815.0
R267	88.0
R267	774.0
R267	930.0
R267	1223.0
R267	1743.0
R268	2224.0
R268	1503.0
R268	4242.0
R268	8216.0
R268	8495.0
R268	6276.0
R269	648.0
R269	143.0
R269	119.0
R269	1177.0
R269	1180.0
R269	923.0
R270	470.0
R270	93.0
R270	570.0
R270	657.0
R270	733.0
R271	205.0
R271	37.0
R271	571.0
R271	1.0
R271	124.0
R271	110.0
R272	1040.0
R272	282.0
R272	322.0
R272	1194.0
R272	1422.0
R272	1256.0
R273	1216.0
R273	256.0
R273	88.0
R273	152.0
R273	1992.0
R273	2035.0
R273	1580.0
R274	352.0
R274	66.0
R274	794.0
R274	607.0
R274	368.0
R275	883.0
R275	141.0
R275	283.0
R275	283.0
R275	910.0
R275	304.0
R275	561.0
R275	294.0
